Metodo,Base,Estatistica,Variavel,Valor
ROSE,03-Pima Indians Diabetes,Minimo,radius1,NA
ROSE,03-Pima Indians Diabetes,Minimo,texture1,NA
ROSE,03-Pima Indians Diabetes,Minimo,perimeter1,NA
ROSE,03-Pima Indians Diabetes,Minimo,area1,NA
ROSE,03-Pima Indians Diabetes,Minimo,smoothness1,NA
ROSE,03-Pima Indians Diabetes,Minimo,compactness1,NA
ROSE,03-Pima Indians Diabetes,Minimo,concavity1,NA
ROSE,03-Pima Indians Diabetes,Minimo,concave_points1,NA
ROSE,03-Pima Indians Diabetes,Minimo,symmetry1,NA
ROSE,03-Pima Indians Diabetes,Minimo,fractal_dimension1,NA
ROSE,03-Pima Indians Diabetes,Minimo,radius2,NA
ROSE,03-Pima Indians Diabetes,Minimo,texture2,NA
ROSE,03-Pima Indians Diabetes,Minimo,perimeter2,NA
ROSE,03-Pima Indians Diabetes,Minimo,area2,NA
ROSE,03-Pima Indians Diabetes,Minimo,smoothness2,NA
ROSE,03-Pima Indians Diabetes,Minimo,compactness2,NA
ROSE,03-Pima Indians Diabetes,Minimo,concavity2,NA
ROSE,03-Pima Indians Diabetes,Minimo,concave_points2,NA
ROSE,03-Pima Indians Diabetes,Minimo,symmetry2,NA
ROSE,03-Pima Indians Diabetes,Minimo,fractal_dimension2,NA
ROSE,03-Pima Indians Diabetes,Minimo,radius3,NA
ROSE,03-Pima Indians Diabetes,Minimo,texture3,NA
ROSE,03-Pima Indians Diabetes,Minimo,perimeter3,NA
ROSE,03-Pima Indians Diabetes,Minimo,area3,NA
ROSE,03-Pima Indians Diabetes,Minimo,smoothness3,NA
ROSE,03-Pima Indians Diabetes,Minimo,compactness3,NA
ROSE,03-Pima Indians Diabetes,Minimo,concavity3,NA
ROSE,03-Pima Indians Diabetes,Minimo,concave_points3,NA
ROSE,03-Pima Indians Diabetes,Minimo,symmetry3,NA
ROSE,03-Pima Indians Diabetes,Minimo,fractal_dimension3,NA
ROSE,03-Pima Indians Diabetes,Minimo,pregnancies,-6.0106568768652915
ROSE,03-Pima Indians Diabetes,Minimo,glucose,-11.76406239340609
ROSE,03-Pima Indians Diabetes,Minimo,bloodpressure,-26.020072696436646
ROSE,03-Pima Indians Diabetes,Minimo,skinthickness,-24.06645944981505
ROSE,03-Pima Indians Diabetes,Minimo,insulin,-205.1008873297483
ROSE,03-Pima Indians Diabetes,Minimo,bmi,-12.483093945338496
ROSE,03-Pima Indians Diabetes,Minimo,diabetespedigreefunction,-0.41715714590326924
ROSE,03-Pima Indians Diabetes,Minimo,age,5.306183733775473
ROSE,03-Pima Indians Diabetes,Minimo,attribute01,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute02,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute03,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute04,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute05,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute06,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute07,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute08,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute09,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute10,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute11,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute12,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute13,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute14,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute15,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute16,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute17,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute18,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute19,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute20,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute21,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute22,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute23,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute24,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute25,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute26,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute27,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute28,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute29,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute30,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute31,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute32,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute33,NA
ROSE,03-Pima Indians Diabetes,Minimo,attribute34,NA
ROSE,03-Pima Indians Diabetes,Minimo,aa,NA
ROSE,03-Pima Indians Diabetes,Minimo,ao,NA
ROSE,03-Pima Indians Diabetes,Minimo,dcl,NA
ROSE,03-Pima Indians Diabetes,Minimo,iy,NA
ROSE,03-Pima Indians Diabetes,Minimo,sh,NA
ROSE,03-Pima Indians Diabetes,Minimo,0,NA
ROSE,03-Pima Indians Diabetes,Minimo,1,NA
ROSE,03-Pima Indians Diabetes,Minimo,2,NA
ROSE,03-Pima Indians Diabetes,Minimo,3,NA
ROSE,03-Pima Indians Diabetes,Minimo,4,NA
ROSE,03-Pima Indians Diabetes,Minimo,5,NA
ROSE,03-Pima Indians Diabetes,Minimo,6,NA
ROSE,03-Pima Indians Diabetes,Minimo,7,NA
ROSE,03-Pima Indians Diabetes,Minimo,8,NA
ROSE,03-Pima Indians Diabetes,Minimo,9,NA
ROSE,03-Pima Indians Diabetes,Minimo,10,NA
ROSE,03-Pima Indians Diabetes,Minimo,11,NA
ROSE,03-Pima Indians Diabetes,Minimo,12,NA
ROSE,03-Pima Indians Diabetes,Minimo,13,NA
ROSE,03-Pima Indians Diabetes,Minimo,14,NA
ROSE,03-Pima Indians Diabetes,Minimo,15,NA
ROSE,03-Pima Indians Diabetes,Minimo,16,NA
ROSE,03-Pima Indians Diabetes,Minimo,17,NA
ROSE,03-Pima Indians Diabetes,Minimo,18,NA
ROSE,03-Pima Indians Diabetes,Minimo,19,NA
ROSE,03-Pima Indians Diabetes,Minimo,20,NA
ROSE,03-Pima Indians Diabetes,Minimo,21,NA
ROSE,03-Pima Indians Diabetes,Minimo,22,NA
ROSE,03-Pima Indians Diabetes,Minimo,23,NA
ROSE,03-Pima Indians Diabetes,Minimo,24,NA
ROSE,03-Pima Indians Diabetes,Minimo,25,NA
ROSE,03-Pima Indians Diabetes,Minimo,26,NA
ROSE,03-Pima Indians Diabetes,Minimo,27,NA
ROSE,03-Pima Indians Diabetes,Minimo,28,NA
ROSE,03-Pima Indians Diabetes,Minimo,29,NA
ROSE,03-Pima Indians Diabetes,Minimo,30,NA
ROSE,03-Pima Indians Diabetes,Minimo,31,NA
ROSE,03-Pima Indians Diabetes,Minimo,32,NA
ROSE,03-Pima Indians Diabetes,Minimo,33,NA
ROSE,03-Pima Indians Diabetes,Minimo,34,NA
ROSE,03-Pima Indians Diabetes,Minimo,35,NA
ROSE,03-Pima Indians Diabetes,Minimo,36,NA
ROSE,03-Pima Indians Diabetes,Minimo,37,NA
ROSE,03-Pima Indians Diabetes,Minimo,38,NA
ROSE,03-Pima Indians Diabetes,Minimo,39,NA
ROSE,03-Pima Indians Diabetes,Minimo,40,NA
ROSE,03-Pima Indians Diabetes,Minimo,41,NA
ROSE,03-Pima Indians Diabetes,Minimo,42,NA
ROSE,03-Pima Indians Diabetes,Minimo,43,NA
ROSE,03-Pima Indians Diabetes,Minimo,44,NA
ROSE,03-Pima Indians Diabetes,Minimo,45,NA
ROSE,03-Pima Indians Diabetes,Minimo,46,NA
ROSE,03-Pima Indians Diabetes,Minimo,48,NA
ROSE,03-Pima Indians Diabetes,Minimo,49,NA
ROSE,03-Pima Indians Diabetes,Maximo,time,NA
ROSE,03-Pima Indians Diabetes,Maximo,v1,NA
ROSE,03-Pima Indians Diabetes,Maximo,v2,NA
ROSE,03-Pima Indians Diabetes,Maximo,v3,NA
ROSE,03-Pima Indians Diabetes,Maximo,v4,NA
ROSE,03-Pima Indians Diabetes,Maximo,v5,NA
ROSE,03-Pima Indians Diabetes,Maximo,v6,NA
ROSE,03-Pima Indians Diabetes,Maximo,v7,NA
ROSE,03-Pima Indians Diabetes,Maximo,v8,NA
ROSE,03-Pima Indians Diabetes,Maximo,v9,NA
ROSE,03-Pima Indians Diabetes,Maximo,v10,NA
ROSE,03-Pima Indians Diabetes,Maximo,v11,NA
ROSE,03-Pima Indians Diabetes,Maximo,v12,NA
ROSE,03-Pima Indians Diabetes,Maximo,v13,NA
ROSE,03-Pima Indians Diabetes,Maximo,v14,NA
ROSE,03-Pima Indians Diabetes,Maximo,v15,NA
ROSE,03-Pima Indians Diabetes,Maximo,v16,NA
ROSE,03-Pima Indians Diabetes,Maximo,v17,NA
ROSE,03-Pima Indians Diabetes,Maximo,v18,NA
ROSE,03-Pima Indians Diabetes,Maximo,v19,NA
ROSE,03-Pima Indians Diabetes,Maximo,v20,NA
ROSE,03-Pima Indians Diabetes,Maximo,v21,NA
ROSE,03-Pima Indians Diabetes,Maximo,v22,NA
ROSE,03-Pima Indians Diabetes,Maximo,v23,NA
ROSE,03-Pima Indians Diabetes,Maximo,v24,NA
ROSE,03-Pima Indians Diabetes,Maximo,v25,NA
ROSE,03-Pima Indians Diabetes,Maximo,v26,NA
ROSE,03-Pima Indians Diabetes,Maximo,v27,NA
ROSE,03-Pima Indians Diabetes,Maximo,v28,NA
ROSE,03-Pima Indians Diabetes,Maximo,amount,NA
ROSE,03-Pima Indians Diabetes,Maximo,radius1,NA
ROSE,03-Pima Indians Diabetes,Maximo,texture1,NA
ROSE,03-Pima Indians Diabetes,Maximo,perimeter1,NA
ROSE,03-Pima Indians Diabetes,Maximo,area1,NA
ROSE,03-Pima Indians Diabetes,Maximo,smoothness1,NA
ROSE,03-Pima Indians Diabetes,Maximo,compactness1,NA
ROSE,03-Pima Indians Diabetes,Maximo,concavity1,NA
ROSE,03-Pima Indians Diabetes,Maximo,concave_points1,NA
ROSE,03-Pima Indians Diabetes,Maximo,symmetry1,NA
ROSE,03-Pima Indians Diabetes,Maximo,fractal_dimension1,NA
ROSE,03-Pima Indians Diabetes,Maximo,radius2,NA
ROSE,03-Pima Indians Diabetes,Maximo,texture2,NA
ROSE,03-Pima Indians Diabetes,Maximo,perimeter2,NA
ROSE,03-Pima Indians Diabetes,Maximo,area2,NA
ROSE,03-Pima Indians Diabetes,Maximo,smoothness2,NA
ROSE,03-Pima Indians Diabetes,Maximo,compactness2,NA
ROSE,03-Pima Indians Diabetes,Maximo,concavity2,NA
ROSE,03-Pima Indians Diabetes,Maximo,concave_points2,NA
ROSE,03-Pima Indians Diabetes,Maximo,symmetry2,NA
ROSE,03-Pima Indians Diabetes,Maximo,fractal_dimension2,NA
ROSE,03-Pima Indians Diabetes,Maximo,radius3,NA
ROSE,03-Pima Indians Diabetes,Maximo,texture3,NA
ROSE,03-Pima Indians Diabetes,Maximo,perimeter3,NA
ROSE,03-Pima Indians Diabetes,Maximo,area3,NA
ROSE,03-Pima Indians Diabetes,Maximo,smoothness3,NA
ROSE,03-Pima Indians Diabetes,Maximo,compactness3,NA
ROSE,03-Pima Indians Diabetes,Maximo,concavity3,NA
ROSE,03-Pima Indians Diabetes,Maximo,concave_points3,NA
ROSE,03-Pima Indians Diabetes,Maximo,symmetry3,NA
ROSE,03-Pima Indians Diabetes,Maximo,fractal_dimension3,NA
ROSE,03-Pima Indians Diabetes,Maximo,pregnancies,18.334235449027695
ROSE,03-Pima Indians Diabetes,Maximo,glucose,238.78482327385524
ROSE,03-Pima Indians Diabetes,Maximo,bloodpressure,126.32761886260144
ROSE,03-Pima Indians Diabetes,Maximo,skinthickness,96.33319275428508
ROSE,03-Pima Indians Diabetes,Maximo,insulin,927.0788729522899
ROSE,03-Pima Indians Diabetes,Maximo,bmi,65.94025264449107
ROSE,03-Pima Indians Diabetes,Maximo,diabetespedigreefunction,2.459558496747891
ROSE,03-Pima Indians Diabetes,Maximo,age,79.12882459018891
ROSE,03-Pima Indians Diabetes,Maximo,attribute01,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute02,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute03,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute04,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute05,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute06,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute07,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute08,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute09,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute10,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute11,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute12,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute13,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute14,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute15,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute16,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute17,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute18,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute19,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute20,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute21,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute22,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute23,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute24,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute25,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute26,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute27,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute28,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute29,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute30,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute31,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute32,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute33,NA
ROSE,03-Pima Indians Diabetes,Maximo,attribute34,NA
ROSE,03-Pima Indians Diabetes,Maximo,aa,NA
ROSE,03-Pima Indians Diabetes,Maximo,ao,NA
ROSE,03-Pima Indians Diabetes,Maximo,dcl,NA
ROSE,03-Pima Indians Diabetes,Maximo,iy,NA
ROSE,03-Pima Indians Diabetes,Maximo,sh,NA
ROSE,03-Pima Indians Diabetes,Maximo,0,NA
ROSE,03-Pima Indians Diabetes,Maximo,1,NA
ROSE,03-Pima Indians Diabetes,Maximo,2,NA
ROSE,03-Pima Indians Diabetes,Maximo,3,NA
ROSE,03-Pima Indians Diabetes,Maximo,4,NA
ROSE,03-Pima Indians Diabetes,Maximo,5,NA
ROSE,03-Pima Indians Diabetes,Maximo,6,NA
ROSE,03-Pima Indians Diabetes,Maximo,7,NA
ROSE,03-Pima Indians Diabetes,Maximo,8,NA
ROSE,03-Pima Indians Diabetes,Maximo,9,NA
ROSE,03-Pima Indians Diabetes,Maximo,10,NA
ROSE,03-Pima Indians Diabetes,Maximo,11,NA
ROSE,03-Pima Indians Diabetes,Maximo,12,NA
ROSE,03-Pima Indians Diabetes,Maximo,13,NA
ROSE,03-Pima Indians Diabetes,Maximo,14,NA
ROSE,03-Pima Indians Diabetes,Maximo,15,NA
ROSE,03-Pima Indians Diabetes,Maximo,16,NA
ROSE,03-Pima Indians Diabetes,Maximo,17,NA
ROSE,03-Pima Indians Diabetes,Maximo,18,NA
ROSE,03-Pima Indians Diabetes,Maximo,19,NA
ROSE,03-Pima Indians Diabetes,Maximo,20,NA
ROSE,03-Pima Indians Diabetes,Maximo,21,NA
ROSE,03-Pima Indians Diabetes,Maximo,22,NA
ROSE,03-Pima Indians Diabetes,Maximo,23,NA
ROSE,03-Pima Indians Diabetes,Maximo,24,NA
ROSE,03-Pima Indians Diabetes,Maximo,25,NA
ROSE,03-Pima Indians Diabetes,Maximo,26,NA
ROSE,03-Pima Indians Diabetes,Maximo,27,NA
ROSE,03-Pima Indians Diabetes,Maximo,28,NA
ROSE,03-Pima Indians Diabetes,Maximo,29,NA
ROSE,03-Pima Indians Diabetes,Maximo,30,NA
ROSE,03-Pima Indians Diabetes,Maximo,31,NA
ROSE,03-Pima Indians Diabetes,Maximo,32,NA
ROSE,03-Pima Indians Diabetes,Maximo,33,NA
ROSE,03-Pima Indians Diabetes,Maximo,34,NA
ROSE,03-Pima Indians Diabetes,Maximo,35,NA
ROSE,03-Pima Indians Diabetes,Maximo,36,NA
ROSE,03-Pima Indians Diabetes,Maximo,37,NA
ROSE,03-Pima Indians Diabetes,Maximo,38,NA
ROSE,03-Pima Indians Diabetes,Maximo,39,NA
ROSE,03-Pima Indians Diabetes,Maximo,40,NA
ROSE,03-Pima Indians Diabetes,Maximo,41,NA
ROSE,03-Pima Indians Diabetes,Maximo,42,NA
ROSE,03-Pima Indians Diabetes,Maximo,43,NA
ROSE,03-Pima Indians Diabetes,Maximo,44,NA
ROSE,03-Pima Indians Diabetes,Maximo,45,NA
ROSE,03-Pima Indians Diabetes,Maximo,46,NA
ROSE,03-Pima Indians Diabetes,Maximo,48,NA
ROSE,03-Pima Indians Diabetes,Maximo,49,NA
ROSE,04-Ionosphere,Media,time,NA
ROSE,04-Ionosphere,Media,v1,NA
ROSE,04-Ionosphere,Media,v2,NA
ROSE,04-Ionosphere,Media,v3,NA
ROSE,04-Ionosphere,Media,v4,NA
ROSE,04-Ionosphere,Media,v5,NA
ROSE,04-Ionosphere,Media,v6,NA
ROSE,04-Ionosphere,Media,v7,NA
ROSE,04-Ionosphere,Media,v8,NA
ROSE,04-Ionosphere,Media,v9,NA
ROSE,04-Ionosphere,Media,v10,NA
ROSE,04-Ionosphere,Media,v11,NA
ROSE,04-Ionosphere,Media,v12,NA
ROSE,04-Ionosphere,Media,v13,NA
ROSE,04-Ionosphere,Media,v14,NA
ROSE,04-Ionosphere,Media,v15,NA
ROSE,04-Ionosphere,Media,v16,NA
ROSE,04-Ionosphere,Media,v17,NA
ROSE,04-Ionosphere,Media,v18,NA
ROSE,04-Ionosphere,Media,v19,NA
ROSE,04-Ionosphere,Media,v20,NA
ROSE,04-Ionosphere,Media,v21,NA
ROSE,04-Ionosphere,Media,v22,NA
ROSE,04-Ionosphere,Media,v23,NA
ROSE,04-Ionosphere,Media,v24,NA
ROSE,04-Ionosphere,Media,v25,NA
ROSE,04-Ionosphere,Media,v26,NA
ROSE,04-Ionosphere,Media,v27,NA
ROSE,04-Ionosphere,Media,v28,NA
ROSE,04-Ionosphere,Media,amount,NA
ROSE,04-Ionosphere,Media,radius1,NA
ROSE,04-Ionosphere,Media,texture1,NA
ROSE,04-Ionosphere,Media,perimeter1,NA
ROSE,04-Ionosphere,Media,area1,NA
ROSE,04-Ionosphere,Media,smoothness1,NA
ROSE,04-Ionosphere,Media,compactness1,NA
ROSE,04-Ionosphere,Media,concavity1,NA
ROSE,04-Ionosphere,Media,concave_points1,NA
ROSE,04-Ionosphere,Media,symmetry1,NA
ROSE,04-Ionosphere,Media,fractal_dimension1,NA
ROSE,04-Ionosphere,Media,radius2,NA
ROSE,04-Ionosphere,Media,texture2,NA
ROSE,04-Ionosphere,Media,perimeter2,NA
ROSE,04-Ionosphere,Media,area2,NA
ROSE,04-Ionosphere,Media,smoothness2,NA
ROSE,04-Ionosphere,Media,compactness2,NA
ROSE,04-Ionosphere,Media,concavity2,NA
ROSE,04-Ionosphere,Media,concave_points2,NA
ROSE,04-Ionosphere,Media,symmetry2,NA
ROSE,04-Ionosphere,Media,fractal_dimension2,NA
ROSE,04-Ionosphere,Media,radius3,NA
ROSE,04-Ionosphere,Media,texture3,NA
ROSE,04-Ionosphere,Media,perimeter3,NA
ROSE,04-Ionosphere,Media,area3,NA
ROSE,04-Ionosphere,Media,smoothness3,NA
ROSE,04-Ionosphere,Media,compactness3,NA
ROSE,04-Ionosphere,Media,concavity3,NA
ROSE,04-Ionosphere,Media,concave_points3,NA
ROSE,04-Ionosphere,Media,symmetry3,NA
ROSE,04-Ionosphere,Media,fractal_dimension3,NA
ROSE,04-Ionosphere,Media,pregnancies,NA
ROSE,04-Ionosphere,Media,glucose,NA
ROSE,04-Ionosphere,Media,bloodpressure,NA
ROSE,04-Ionosphere,Media,skinthickness,NA
ROSE,04-Ionosphere,Media,insulin,NA
ROSE,04-Ionosphere,Media,bmi,NA
ROSE,04-Ionosphere,Media,diabetespedigreefunction,NA
ROSE,04-Ionosphere,Media,age,NA
ROSE,04-Ionosphere,Media,attribute01,0.8538474591391788
ROSE,04-Ionosphere,Media,attribute02,0
ROSE,04-Ionosphere,Media,attribute03,0.6186779487605686
ROSE,04-Ionosphere,Media,attribute04,0.022136928465042498
ROSE,04-Ionosphere,Media,attribute05,0.48641452177338923
ROSE,04-Ionosphere,Media,attribute06,0.07635798340495706
ROSE,04-Ionosphere,Media,attribute07,0.46186325061511546
ROSE,04-Ionosphere,Media,attribute08,0.06953710415572237
ROSE,04-Ionosphere,Media,attribute09,0.4595420888139736
ROSE,04-Ionosphere,Media,attribute10,0.21426860760948746
ROSE,04-Ionosphere,Media,attribute11,0.3922477639269069
ROSE,04-Ionosphere,Media,attribute12,0.13037663899494353
ROSE,04-Ionosphere,Media,attribute13,0.33601994021300574
ROSE,04-Ionosphere,Media,attribute14,0.10764207198662003
ROSE,04-Ionosphere,Media,attribute15,0.31836723244391685
ROSE,04-Ionosphere,Media,attribute16,0.07171337891251618
ROSE,04-Ionosphere,Media,attribute17,0.32253088326252316
ROSE,04-Ionosphere,Media,attribute18,0.013078421236779141
ROSE,04-Ionosphere,Media,attribute19,0.356503658481386
ROSE,04-Ionosphere,Media,attribute20,-0.056561007626951106
ROSE,04-Ionosphere,Media,attribute21,0.23575334551707058
ROSE,04-Ionosphere,Media,attribute22,-0.0061589508371639725
ROSE,04-Ionosphere,Media,attribute23,0.31492344512012843
ROSE,04-Ionosphere,Media,attribute24,-0.04427678473990382
ROSE,04-Ionosphere,Media,attribute25,0.34695686692254446
ROSE,04-Ionosphere,Media,attribute26,-0.06988337329769301
ROSE,04-Ionosphere,Media,attribute27,0.6038534293145984
ROSE,04-Ionosphere,Media,attribute28,-0.05594553164852345
ROSE,04-Ionosphere,Media,attribute29,0.3949781423282622
ROSE,04-Ionosphere,Media,attribute30,0.030006589092848316
ROSE,04-Ionosphere,Media,attribute31,0.29817035226168503
ROSE,04-Ionosphere,Media,attribute32,0.0040473901414160365
ROSE,04-Ionosphere,Media,attribute33,0.3093404170010071
ROSE,04-Ionosphere,Media,attribute34,0.004530927033177587
ROSE,04-Ionosphere,Media,aa,NA
ROSE,04-Ionosphere,Media,ao,NA
ROSE,04-Ionosphere,Media,dcl,NA
ROSE,04-Ionosphere,Media,iy,NA
ROSE,04-Ionosphere,Media,sh,NA
ROSE,04-Ionosphere,Media,0,NA
ROSE,04-Ionosphere,Media,1,NA
ROSE,04-Ionosphere,Media,2,NA
ROSE,04-Ionosphere,Media,3,NA
ROSE,04-Ionosphere,Media,4,NA
ROSE,04-Ionosphere,Media,5,NA
ROSE,04-Ionosphere,Media,6,NA
ROSE,04-Ionosphere,Media,7,NA
ROSE,04-Ionosphere,Media,8,NA
ROSE,04-Ionosphere,Media,9,NA
ROSE,04-Ionosphere,Media,10,NA
ROSE,04-Ionosphere,Media,11,NA
ROSE,04-Ionosphere,Media,12,NA
ROSE,04-Ionosphere,Media,13,NA
ROSE,04-Ionosphere,Media,14,NA
ROSE,04-Ionosphere,Media,15,NA
ROSE,04-Ionosphere,Media,16,NA
ROSE,04-Ionosphere,Media,17,NA
ROSE,04-Ionosphere,Media,18,NA
ROSE,04-Ionosphere,Media,19,NA
ROSE,04-Ionosphere,Media,20,NA
ROSE,04-Ionosphere,Media,21,NA
ROSE,04-Ionosphere,Media,22,NA
ROSE,04-Ionosphere,Media,23,NA
ROSE,04-Ionosphere,Media,24,NA
ROSE,04-Ionosphere,Media,25,NA
ROSE,04-Ionosphere,Media,26,NA
ROSE,04-Ionosphere,Media,27,NA
ROSE,04-Ionosphere,Media,28,NA
ROSE,04-Ionosphere,Media,29,NA
ROSE,04-Ionosphere,Media,30,NA
ROSE,04-Ionosphere,Media,31,NA
ROSE,04-Ionosphere,Media,32,NA
ROSE,04-Ionosphere,Media,33,NA
ROSE,04-Ionosphere,Media,34,NA
ROSE,04-Ionosphere,Media,35,NA
ROSE,04-Ionosphere,Media,36,NA
ROSE,04-Ionosphere,Media,37,NA
ROSE,04-Ionosphere,Media,38,NA
ROSE,04-Ionosphere,Media,39,NA
ROSE,04-Ionosphere,Media,40,NA
ROSE,04-Ionosphere,Media,41,NA
ROSE,04-Ionosphere,Media,42,NA
ROSE,04-Ionosphere,Media,43,NA
ROSE,04-Ionosphere,Media,44,NA
ROSE,04-Ionosphere,Media,45,NA
ROSE,04-Ionosphere,Media,46,NA
ROSE,04-Ionosphere,Media,48,NA
ROSE,04-Ionosphere,Media,49,NA
ROSE,04-Ionosphere,Desvio_Padrao,time,NA
ROSE,04-Ionosphere,Desvio_Padrao,v1,NA
ROSE,04-Ionosphere,Desvio_Padrao,v2,NA
ROSE,04-Ionosphere,Desvio_Padrao,v3,NA
ROSE,04-Ionosphere,Desvio_Padrao,v4,NA
ROSE,04-Ionosphere,Desvio_Padrao,v5,NA
ROSE,04-Ionosphere,Desvio_Padrao,v6,NA
ROSE,04-Ionosphere,Desvio_Padrao,v7,NA
ROSE,04-Ionosphere,Desvio_Padrao,v8,NA
ROSE,04-Ionosphere,Desvio_Padrao,v9,NA
ROSE,04-Ionosphere,Desvio_Padrao,v10,NA
ROSE,04-Ionosphere,Desvio_Padrao,v11,NA
ROSE,04-Ionosphere,Desvio_Padrao,v12,NA
ROSE,04-Ionosphere,Desvio_Padrao,v13,NA
ROSE,04-Ionosphere,Desvio_Padrao,v14,NA
ROSE,04-Ionosphere,Desvio_Padrao,v15,NA
ROSE,04-Ionosphere,Desvio_Padrao,v16,NA
ROSE,04-Ionosphere,Desvio_Padrao,v17,NA
ROSE,04-Ionosphere,Desvio_Padrao,v18,NA
ROSE,04-Ionosphere,Desvio_Padrao,v19,NA
ROSE,04-Ionosphere,Desvio_Padrao,v20,NA
ROSE,04-Ionosphere,Desvio_Padrao,v21,NA
ROSE,04-Ionosphere,Desvio_Padrao,v22,NA
ROSE,04-Ionosphere,Desvio_Padrao,v23,NA
ROSE,04-Ionosphere,Desvio_Padrao,v24,NA
ROSE,04-Ionosphere,Desvio_Padrao,v25,NA
ROSE,04-Ionosphere,Desvio_Padrao,v26,NA
ROSE,04-Ionosphere,Desvio_Padrao,v27,NA
ROSE,04-Ionosphere,Desvio_Padrao,v28,NA
ROSE,04-Ionosphere,Desvio_Padrao,amount,NA
ROSE,04-Ionosphere,Desvio_Padrao,radius1,NA
ROSE,04-Ionosphere,Desvio_Padrao,texture1,NA
ROSE,04-Ionosphere,Desvio_Padrao,perimeter1,NA
ROSE,04-Ionosphere,Desvio_Padrao,area1,NA
ROSE,04-Ionosphere,Desvio_Padrao,smoothness1,NA
ROSE,04-Ionosphere,Desvio_Padrao,compactness1,NA
ROSE,04-Ionosphere,Desvio_Padrao,concavity1,NA
ROSE,04-Ionosphere,Desvio_Padrao,concave_points1,NA
ROSE,04-Ionosphere,Desvio_Padrao,symmetry1,NA
ROSE,04-Ionosphere,Desvio_Padrao,fractal_dimension1,NA
ROSE,04-Ionosphere,Desvio_Padrao,radius2,NA
ROSE,04-Ionosphere,Desvio_Padrao,texture2,NA
